WKT,osm_id,name,type
"POINT (21.0207062 52.0755759)",339888987,Pesto,restaurant
"POINT (21.0222163 52.0749516)",339889007,,crossing
"POINT (21.0224757 52.0748513)",339889008,,crossing
"POINT (21.0226681 52.0749803)",339889010,,crossing
"POINT (21.0224203 52.0751147)",339889013,,crossing
"POINT (21.0231342 52.0722564)",339889038,,crossing
"POINT (21.0230769 52.0725291)",339889043,,crossing
"POINT (21.0185516 52.0972182)",339889046,Mysiadło 01,bus_stop
"POINT (21.018969 52.0981163)",339889049,Mysiadło 02,bus_stop
"POINT (21.0179863 52.1441483)",339889051,Sójki 02,bus_stop
"POINT (21.0174879 52.1433119)",339889054,Sójki 01,bus_stop
"POINT (21.0167233 52.1521781)",339889061,,post_box
"POINT (21.0183798 52.1508956)",339889063,,pharmacy
"POINT (21.0240268 52.0691068)",339889066,,bus_stop
"POINT (21.0239044 52.0689484)",339889067,,bus_stop
"POINT (21.0214486 52.0750287)",339889068,,pharmacy
"POINT (21.0208016 52.0757791)",339889069,,post_office
"POINT (21.0215539 52.0801826)",339889070,,bus_stop
"POINT (21.0212143 52.0799948)",339889071,,bus_stop
"POINT (21.0240133 52.0691255)",339889073,,grit_bin
"POINT (21.0243141 52.0702683)",339889076,Piaseczno Miasto Wąskotorowe,station
"POINT (21.0240742 52.0706884)",339889077,Odjazd,pub
"POINT (21.0191027 52.0907943)",339889082,Iwiczna 02,bus_stop
"POINT (21.0186859 52.0908132)",339889083,Iwiczna 01,bus_stop
"POINT (21.0188387 52.106392)",339889084,Dąbrówka 02,bus_stop
"POINT (21.0183087 52.1057438)",339889085,Dąbrówka 01,bus_stop
"POINT (21.0186254 52.0975562)",339889104,,crossing
"POINT (21.0188878 52.0975645)",339889105,,crossing
"POINT (21.0183004 52.1110328)",339889109,,crossing
"POINT (21.0186786 52.1110328)",339889110,,crossing
"POINT (21.0186707 52.1114216)",339889111,,crossing
"POINT (21.0183163 52.1114216)",339889112,,crossing
"POINT (21.0180814 52.1112333)",339889113,,crossing
"POINT (21.0180814 52.1111306)",339889114,,crossing
"POINT (21.0188618 52.1112773)",339889115,,crossing
"POINT (21.0187496 52.1119893)",339889140,Karczunkowska 02,bus_stop
"POINT (21.0182149 52.1107073)",339889141,Karczunkowska 01,bus_stop
"POINT (21.0174299 52.1112146)",339889144,Karczunkowska 03,bus_stop
"POINT (19.8028392 50.1168595)",339902119,,traffic_signals
"POINT (21.0187494 52.1156016)",339919157,,crossing
"POINT (21.0185205 52.1173761)",339919158,,crossing
"POINT (21.018133 52.117386)",339919159,,crossing
"POINT (21.0185487 52.1230652)",339919183,,crossing
"POINT (21.0185824 52.1181826)",339919190,Kapeli 02,bus_stop
"POINT (21.0180517 52.1171209)",339919192,Kapeli 01,bus_stop
"POINT (21.0179564 52.1175815)",339919197,,crossing
"POINT (21.0184505 52.1235595)",339919262,Pelikanów 02,bus_stop
"POINT (21.0179206 52.1224861)",339919263,Pelikanów 01,bus_stop
"POINT (21.0180175 52.122841)",339919264,,crossing
"POINT (21.0183845 52.1228435)",339919265,,crossing
"POINT (21.017848 52.1230689)",339919266,,crossing
"POINT (21.0179114 52.1276674)",339919268,,crossing
"POINT (21.0182475 52.1276694)",339919270,,crossing
"POINT (21.0183449 52.1283695)",339919272,Łagiewnicka 02,bus_stop
"POINT (21.0183449 52.1296624)",339919273,,crossing
"POINT (21.0183595 52.1280796)",339919274,,telephone
"POINT (21.0177823 52.1269729)",339919275,Łagiewnicka 01,bus_stop
"POINT (21.0179675 52.124949)",339919294,,crossing
"POINT (21.0182895 52.124949)",339919295,,crossing
"POINT (21.0182501 52.1328492)",339919309,Bogatki 02,bus_stop
"POINT (21.017676 52.1318808)",339919310,Bogatki 01,bus_stop
"POINT (21.0177619 52.1325939)",339919311,,crossing
"POINT (21.01811 52.1326078)",339919312,,crossing
"POINT (21.0183315 52.1322831)",339919313,,crossing
"POINT (21.017572 52.1324219)",339919316,,crossing
"POINT (21.0287321 52.1375323)",339919396,Konsulat Libii,embassy
"POINT (21.0181931 52.1386627)",339919451,,crossing
"POINT (21.0176886 52.1385154)",339919466,,crossing
"POINT (21.0180097 52.1385219)",339919467,,crossing
"POINT (21.0175524 52.138167)",339919472,Żołny 01,bus_stop
"POINT (21.018134 52.1392443)",339919473,Żołny 02,bus_stop
"POINT (21.0175838 52.1437269)",339919474,,crossing
"POINT (21.0178718 52.1437249)",339919475,,crossing
"POINT (21.0184324 52.1433795)",339919495,Sójki 03,bus_stop
"POINT (21.0179331 52.1479386)",339919496,Grabów 02,bus_stop
"POINT (21.0173863 52.1467229)",339919497,Grabów 01,bus_stop
"POINT (21.0175086 52.1471948)",339919498,,crossing
"POINT (21.0178358 52.1472064)",339919499,,crossing
"POINT (21.0179998 52.1474155)",339919500,,crossing
"POINT (21.0178358 52.1475993)",339919501,,crossing
"POINT (21.0174983 52.1475955)",339919502,,crossing
"POINT (21.0180368 52.1526417)",339919529,,crossing
"POINT (21.0180541 52.1528823)",339919530,,crossing
"POINT (21.0173013 52.1529802)",339919531,,crossing
"POINT (21.0172076 52.1527928)",339919532,,crossing
"POINT (21.0159878 52.1532687)",339919560,Poleczki 04,bus_stop
"POINT (21.0181226 52.1553624)",339919562,,crossing
"POINT (21.0181086 52.1555318)",339919564,,crossing
"POINT (21.02139 52.1563548)",339919566,,crossing
"POINT (21.0215514 52.1555267)",339919568,,crossing
"POINT (21.0210398 52.1793284)",339919673,,crossing
"POINT (21.0209192 52.1798766)",339919674,,crossing
"POINT (21.0203149 52.1835428)",339924680,,crossing
"POINT (21.0206348 52.18337)",339924683,,crossing
"POINT (21.0200524 52.1833876)",339924699,,crossing
"POINT (21.0201272 52.1835367)",339924700,,crossing
"POINT (21.0203302 52.1831654)",339924701,,crossing
"POINT (21.0204824 52.1831819)",339924702,,crossing
"POINT (21.0188916 52.1870445)",339924763,,pharmacy
"POINT (21.0181852 52.1868757)",339924838,,crossing
"POINT (21.0183494 52.1869156)",339924840,,crossing
"POINT (21.0184858 52.1866819)",339924843,,crossing
"POINT (21.018337 52.1866553)",339924846,,crossing
"POINT (21.018574 52.1868462)",339924850,,crossing
"POINT (21.0104003 52.2034485)",339924922,Papu,cafe
"POINT (21.0154529 52.1911341)",339924923,Centrum Medyczne Damiana,doctors
"POINT (21.009189 52.2063976)",339924924,Luna,cafe
"POINT (21.0090755 52.2066299)",339924925,Kebab,fast_food
"POINT (21.0139958 52.1935696)",339924926,,post_office
"POINT (21.0154328 52.1916527)",339924927,,post_office
"POINT (21.0036243 52.2262468)",339924928,Kredyt Bank,bank
"POINT (21.0036677 52.2261714)",339924929,Alior,bank
"POINT (20.9753504 52.2156146)",339975549,,crossing
"POINT (20.9713511 52.2194797)",339975561,,traffic_signals
"POINT (20.9729699 52.2189486)",339975564,,crossing
"POINT (20.9735446 52.2187539)",339975569,,crossing
"POINT (20.973717 52.2189237)",339975571,,crossing
"POINT (20.9731153 52.2191101)",339975572,,crossing
"POINT (20.9735645 52.2191636)",339975574,,crossing
"POINT (20.9731288 52.2187332)",339975575,,crossing
"POINT (20.9719093 52.217703)",339975577,,crossing
"POINT (20.9724368 52.2177506)",339975578,,crossing
"POINT (20.971791 52.2181378)",339975579,,doctors
"POINT (20.9766115 52.21687)",339975580,,crossing
"POINT (21.0048351 52.2162898)",339977470,GUS,bus_stop
"POINT (21.0056393 52.2164779)",339977471,GUS,bus_stop
"POINT (21.0046776 52.2170095)",339977472,,crossing
"POINT (21.0055039 52.2170476)",339977474,,crossing
"POINT (21.0054454 52.217359)",339977475,,crossing
"POINT (17.053027 51.0850866)",340106139,,crossing
"POINT (17.0511998 51.0851376)",340106161,,crossing
"POINT (21.0911775 52.2449667)",340141287,,post_box
"POINT (21.0905134 52.244526)",340141288,,grit_bin
"POINT (21.0035634 52.2296033)",340142325,Rusticoni,restaurant
"POINT (21.0036435 52.230003)",340142326,Akashia Sushi,restaurant
"POINT (20.8855601 52.2402559)",340178636,,bus_stop
"POINT (20.9431547 52.2390427)",340180973,,bus_stop
"POINT (20.9493789 52.2384208)",340181010,,bus_stop
"POINT (20.9737317 52.2349259)",340181324,,bus_stop
"POINT (20.981443 52.2337066)",340181382,,bus_stop
"POINT (20.9893021 52.2345198)",340181460,Mennica 02,bus_stop
"POINT (20.9976625 52.235938)",340181529,,bus_stop
"POINT (21.0100935 52.2321386)",340181718,,bus_stop
"POINT (21.0163789 52.2306614)",340181719,,surveillance
"POINT (21.0848594 52.2445848)",340263844,,grit_bin
"POINT (21.0852902 52.2443847)",340263845,,grit_bin
"POINT (21.0447831 52.2370706)",340263847,,grit_bin
"POINT (21.0451211 52.2366394)",340263848,,memorial
"POINT (21.0316805 52.2341232)",340263849,Most Poniatowskiego 02,bus_stop
"POINT (21.0353931 52.2345777)",340263850,Most Poniatowskiego 01,bus_stop
"POINT (21.0157845 52.2317174)",340263851,,grit_bin
"POINT (21.016067 52.2305886)",340263852,,grit_bin
"POINT (21.0161745 52.2306663)",340265000,,crossing
"POINT (21.0160612 52.2308764)",340265006,,crossing
"POINT (21.0162217 52.2310672)",340265008,,crossing
"POINT (21.0165836 52.2309901)",340265013,,crossing
"POINT (21.0167095 52.2307819)",340265017,,crossing
"POINT (21.0164766 52.2305622)",340265020,,crossing
"POINT (21.0166419 52.2308714)",340265025,,crossing
"POINT (21.0161118 52.2307602)",340265031,,crossing
"POINT (21.0174856 52.232473)",340265035,Level,restaurant
"POINT (21.0136642 52.2331757)",340265039,Chilli Kebab,fast_food
"POINT (21.0152508 52.2323488)",340266479,,crossing
"POINT (21.0155737 52.232411)",340266480,,crossing
"POINT (21.0758502 52.2430655)",340325784,,crossing
"POINT (21.0717329 52.2419747)",340325785,,crossing
"POINT (21.0786278 52.2431039)",340325811,,telephone
"POINT (21.079963 52.2423625)",340325835,,doctors
"POINT (21.082086 52.2508231)",340325933,,telephone
"POINT (21.0803631 52.250837)",340325934,,pharmacy
"POINT (21.0846743 52.249594)",340325935,,telephone
"POINT (21.0908977 52.2425758)",340325936,,telephone
"POINT (21.0761485 52.2429021)",340325937,,telephone
"POINT (21.0752198 52.2419132)",340325977,,doctors
"POINT (21.078522 52.2402696)",340326048,,telephone
"POINT (21.0783807 52.2404937)",340326105,,crossing
"POINT (21.0773218 52.2477955)",340327327,,telephone
"POINT (21.0702216 52.2452283)",340327328,Obelisk Ku Czci Stanisława Augusta,memorial
"POINT (21.07959 52.2397835)",340327469,,pharmacy
"POINT (21.079815 52.2395236)",340327470,,post_office
"POINT (21.0629768 52.2403735)",340328918,Park Skaryszewski 02,bus_stop
"POINT (21.0498941 52.2337164)",340328921,German Embassy,embassy
"POINT (21.049539 52.2333704)",340328922,Embassy of Algeria,embassy
"POINT (21.0433204 52.2735426)",340332991,,pharmacy
"POINT (21.0427919 52.2732181)",340333004,,bus_stop
"POINT (21.0465338 52.2717684)",340333005,Vita,pharmacy
"POINT (21.0431212 52.274205)",340333006,,bus_stop
"POINT (21.0444819 52.2746981)",340333007,,crossing
"POINT (21.4401529 50.0576542)",340337926,,fuel
"POINT (21.4415512 50.058621)",340337927,,fuel
"POINT (21.4363847 50.0586383)",340337941,,fuel
"POINT (20.9306613 52.2402455)",340352288,,traffic_signals
"POINT (21.0629252 52.240369)",340377058,Park Skaryszewski 02,bus_stop
"POINT (21.0619148 52.2403143)",340377059,Park Skaryszewski 01,bus_stop
"POINT (21.0624734 52.2399561)",340377060,Park Skaryszewski,bus_stop
"POINT (21.0569216 52.2374804)",340377063,,crossing
"POINT (21.0570768 52.2376178)",340377064,,crossing
"POINT (21.0548113 52.2384406)",340377223,,doctors
"POINT (19.8652864 50.1346185)",340380152,,parking
"POINT (19.761724 50.1505603)",340402243,,ford
"POINT (16.9888129 51.1126003)",340427542,Dolnośląska Szkoła Wyższa,bus_stop
"POINT (21.0788187 52.290982)",340480072,,crossing
"POINT (21.078585 52.2910549)",340480073,,crossing
"POINT (21.0757083 52.2871666)",340480074,,crossing
"POINT (21.0754494 52.2872392)",340480075,,crossing
"POINT (21.0751437 52.287193)",340480076,,crossing
"POINT (21.0750071 52.2870346)",340480077,,crossing
"POINT (21.0750359 52.2867619)",340480078,,crossing
"POINT (21.0753127 52.2866717)",340480079,,crossing
"POINT (21.083917 52.1693083)",340564490,,crossing
"POINT (21.0846757 52.1656804)",340564589,,crossing
"POINT (21.0842485 52.1657423)",340564592,,crossing
"POINT (21.0839794 52.1657774)",340564594,,crossing
"POINT (21.0840736 52.1659322)",340564597,,crossing
"POINT (21.0840971 52.1661341)",340564599,,crossing
"POINT (21.0840836 52.1663366)",340564601,,crossing
"POINT (21.0846787 52.1667563)",340564604,,crossing
"POINT (21.0843273 52.1668462)",340564607,,crossing
"POINT (21.0844173 52.1674638)",340564609,,crossing
"POINT (21.0840586 52.1685271)",340564617,,crossing
"POINT (21.081249 52.1715426)",340564619,,crossing
"POINT (21.0814931 52.1716527)",340564621,,crossing
"POINT (21.0844531 52.1657197)",340564649,,crossing
"POINT (21.0834822 52.164687)",340564769,Pomnik Króla Jana III Sobieskiego,monument
"POINT (21.0840249 52.1651692)",340564781,Wilanów,bus_stop
"POINT (21.0832693 52.1664946)",340564784,Wilanów,bus_stop
"POINT (21.0849503 52.1679558)",340564786,,crossing
"POINT (21.0842533 52.1680458)",340564804,Wilanów,bus_stop
"POINT (21.086416 52.1660831)",340564821,,crossing
"POINT (21.0753367 52.168212)",340565045,,crossing
"POINT (21.0752341 52.1680396)",340565047,,crossing
"POINT (21.0750823 52.1683575)",340565056,,bus_stop
"POINT (21.0666725 52.1717502)",340565059,,bus_stop
"POINT (21.0668208 52.1700931)",340565071,,crossing
"POINT (21.0739889 52.1719055)",340565207,,crossing
"POINT (21.0737964 52.1720964)",340565210,,crossing
"POINT (21.0792039 52.1734952)",340565236,,crossing
"POINT (21.0794637 52.1735954)",340565239,,crossing
"POINT (21.0651386 52.1815911)",340566806,Muzeum Wojska Polskiego,museum
"POINT (21.0672339 52.1827627)",340566810,Muzeum Katyńskie,museum
"POINT (20.6818882 52.1223668)",340662725,Milanówek-Grudów,halt
"POINT (20.698459 52.1112539)",340662730,Kazimierówka,halt
"POINT (20.7255281 52.1223593)",340662732,Podkowa Leśna Główna,station
"POINT (20.723759 52.1234669)",340662734,,post_office
"POINT (20.7382138 52.123706)",340662740,Podkowa Leśna Wschodnia,halt
"POINT (14.6549237 53.3684429)",341014718,,bicycle_parking
"POINT (16.8809724 52.3813843)",341242198,Górczyn,halt
"POINT (16.8152859 52.3391733)",341247525,,traffic_signals
"POINT (16.8018434 52.3296991)",341249174,,traffic_signals
"POINT (21.0120403 52.2307943)",341276349,,crossing
"POINT (21.0116383 52.2306994)",341276354,,crossing
"POINT (21.0140728 52.2306284)",341276363,Reiffeisen,bank
"POINT (21.0041971 52.2281989)",341287993,Dworzec Centralny 07,tram_stop
"POINT (21.0148454 52.2327897)",341287996,Orchidea,restaurant
"POINT (21.0372098 52.2351265)",341304431,Most Poniatowskiego 03,tram_stop
"POINT (21.0510465 52.2390371)",341314401,Rondo Waszyngtona 09,tram_stop
"POINT (21.0509891 52.239158)",341314408,Rondo Waszyngtona 08,tram_stop
"POINT (21.0513144 52.2390203)",341314415,,crossing
"POINT (21.0513636 52.2390278)",341314424,,crossing
"POINT (21.083372 52.2451325)",341329616,,telephone
"POINT (21.0860465 52.2446892)",341329619,,telephone
"POINT (21.0856723 52.2442205)",341329621,,telephone
"POINT (21.0861956 52.2447439)",341329623,,grit_bin
"POINT (21.0864719 52.2449781)",341329626,,grit_bin
"POINT (21.0866878 52.2447324)",341329629,,grit_bin
"POINT (21.087055 52.2448529)",341329632,,grit_bin
"POINT (21.0015146 52.2283747)",341341155,Dworzec Centralny 09,tram_stop
"POINT (21.0051436 52.2295094)",341341159,Dworzec Centralny 26,bus_stop
"POINT (21.0049338 52.229916)",341341171,Dworzec Centralny 18,bus_stop
"POINT (21.0032985 52.2292163)",341341190,Dworzec Centralny 40,bus_stop
"POINT (21.0036343 52.2293479)",341341195,Dworzec Centralny 35,bus_stop
"POINT (21.0029009 52.2291883)",341341200,Dworzec Centralny 37,bus_stop
"POINT (21.0025597 52.2291143)",341341205,Dworzec Centralny 38,bus_stop
"POINT (21.0025113 52.2291587)",341341207,Dworzec Centralny 34,bus_stop
"POINT (21.0028337 52.2292294)",341341208,Dworzec Centralny 33,bus_stop
"POINT (21.0032206 52.2293051)",341341210,Dworzec Centralny 32,bus_stop
"POINT (21.0035645 52.2293924)",341341211,Dworzec Centralny 31,bus_stop
"POINT (21.0027961 52.2291159)",341341213,,bus_stop
"POINT (20.9882202 52.2245986)",341341215,Plac Zawiszy 04,bus_stop
"POINT (20.9879954 52.2248248)",341341219,Plac Zawiszy 02,bus_stop
"POINT (20.9887432 52.225787)",341341221,Plac Zawiszy 12,bus_stop
"POINT (20.9888027 52.2252556)",341341223,Plac Zawiszy 14,tram_stop
"POINT (20.9904979 52.2250635)",341341226,Plac Zawiszy 01,bus_stop
"POINT (20.9902732 52.2252239)",341341227,PL.Zawiszy 05,tram_stop
"POINT (20.989858 52.2251551)",341341229,PL.Zawiszy 08,tram_stop
"POINT (16.915548 52.3867495)",341391467,Pamiątkowa,halt
"POINT (16.883014 52.416469)",341398386,Ogrody,halt
"POINT (16.8829453 52.4164114)",341399040,Ogrody,halt
"POINT (21.0660804 52.2333694)",341640075,,crossing
"POINT (14.5624345 52.3478792)",341749650,SMOK,arts_centre
"POINT (18.7544904 50.3090825)",341776494,,car_wash
"POINT (18.7554522 50.3092794)",341776498,,fuel
"POINT (19.9385217 49.8152033)",341826614,,traffic_signals
"POINT (19.9391083 49.81405)",341826683,,traffic_signals
"POINT (19.9517793 49.8064664)",341827228,,parking
"POINT (19.9493896 49.8054152)",341847800,,tower
"POINT (19.9492423 49.8044862)",341847806,,tower
"POINT (19.9490318 49.8031709)",341847811,,tower
"POINT (19.9487214 49.8010506)",341847815,,tower
"POINT (19.9974933 49.792509)",341849186,,wayside_shrine
"POINT (19.9925215 49.7857611)",341868792,,wayside_shrine
"POINT (19.9732742 49.7616046)",341877467,,bus_stop
"POINT (19.9986617 49.7433262)",341909389,,bus_stop
"POINT (19.9451092 50.0938525)",341937289,,traffic_signals
"POINT (19.9457284 50.0941396)",341937313,,parking
"POINT (19.9451882 50.0932837)",341937319,,parking
"POINT (19.948022 50.0875724)",341944329,,bus_stop
"POINT (19.947565 50.0882453)",341944332,,bus_stop
"POINT (19.9327861 50.087079)",341952496,,traffic_signals
"POINT (19.967135 50.0600955)",341958060,,traffic_signals
"POINT (20.9977786 52.2240597)",342051367,Państwowy Szpital Kliniczny Dzieciątka Jezus,hospital
"POINT (21.0046378 52.222858)",342051389,,crossing
"POINT (21.0048409 52.2228544)",342051392,,crossing
"POINT (21.005038 52.2228526)",342051395,,crossing
"POINT (21.005228 52.222988)",342051397,,crossing
"POINT (21.0045433 52.2232246)",342051401,,crossing
"POINT (21.0047026 52.2232528)",342051403,,crossing
"POINT (21.0048615 52.2232744)",342051410,,crossing
"POINT (21.0043013 52.2230426)",342051414,,crossing
"POINT (21.0045736 52.2201482)",342051415,,crossing
"POINT (21.0047836 52.2199782)",342051419,,crossing
"POINT (21.0049513 52.2199713)",342051423,,crossing
"POINT (21.0051035 52.2199659)",342051426,,crossing
"POINT (21.0053014 52.2201252)",342051428,,crossing
"POINT (21.0050895 52.2205037)",342051432,,crossing
"POINT (21.0049195 52.2205012)",342051434,,crossing
"POINT (21.0047596 52.2204975)",342051439,,crossing
"POINT (21.0042946 52.2202143)",342051441,Nowowiejska 05,tram_stop
"POINT (21.0055285 52.2201749)",342051444,Nowowiejska 06,tram_stop
"POINT (21.0049199 52.2206512)",342051447,Nowowiejska 03,tram_stop
"POINT (20.9993668 52.2234939)",342052397,Klinika Dermatologiczna WUM,hospital
"POINT (20.9987578 52.2238085)",342052488,,telephone
"POINT (20.9972173 52.2246177)",342052492,,telephone
"POINT (21.0008526 52.2264503)",342069914,,pharmacy
"POINT (20.9961901 52.2251691)",342069950,,telephone
"POINT (20.9956358 52.2258685)",342069952,,telephone
"POINT (20.9963434 52.2259639)",342069954,,telephone
"POINT (20.9958323 52.2266742)",342076264,,crossing
"POINT (20.995563 52.2266141)",342076267,,crossing
"POINT (20.9953602 52.2264472)",342076271,,crossing
"POINT (20.9954204 52.2263405)",342076273,,crossing
"POINT (20.9954742 52.2262551)",342076275,,crossing
"POINT (20.9957816 52.2262065)",342076278,,crossing
"POINT (20.995902 52.2262298)",342076282,,crossing
"POINT (20.9960635 52.2262648)",342076284,,crossing
"POINT (20.9962029 52.2264084)",342076287,,crossing
"POINT (20.9961554 52.2264996)",342076289,,crossing
"POINT (20.9960952 52.2265927)",342076291,,crossing
"POINT (20.99578 52.2280048)",342076293,,telephone
"POINT (20.9952271 52.2278173)",342076294,,telephone
"POINT (20.9932773 52.2256274)",342076373,,telephone
"POINT (20.8379434 52.1732593)",342141546,,traffic_signals
"POINT (19.9507876 50.0958287)",342267637,,parking
"POINT (19.9512882 50.0945942)",342267642,,fuel
"POINT (19.9345223 50.0829031)",342267670,,bus_stop
"POINT (19.9337141 50.0844556)",342267696,,traffic_signals
"POINT (19.7601516 50.3862188)",342277800,Kościół Świętej Katarzyny w Wolbromiu,place_of_worship
"POINT (19.7674154 50.3780413)",342277856,,level_crossing
"POINT (19.7672637 50.3778729)",342277861,,level_crossing
"POINT (19.9472148 50.0760066)",342299905,,traffic_signals
"POINT (19.9469066 50.0756898)",342299919,,bus_stop
"POINT (19.9479501 50.0773485)",342299926,,fuel
"POINT (21.0776831 52.1744467)",342488658,,place_of_worship
"POINT (21.0560841 52.2436156)",342522630,Pod Pstrągiem,pub
"POINT (20.9766313 52.2165319)",342528382,,veterinary
"POINT (20.9652121 52.2083872)",342528394,,crossing
"POINT (20.9668668 52.2074716)",342528423,,crossing
"POINT (20.9668565 52.2076372)",342528425,,crossing
"POINT (20.9666582 52.2075471)",342528428,,crossing
"POINT (20.9644655 52.2097449)",342529951,,crossing
"POINT (20.9658963 52.211238)",342529954,,crossing
"POINT (20.9683014 52.2140829)",342529956,,crossing
"POINT (20.9681844 52.2139708)",342529959,,crossing
"POINT (20.9687004 52.2137925)",342529963,,crossing
"POINT (20.9688144 52.2139046)",342529965,,crossing
"POINT (20.9686734 52.2141454)",342529968,,crossing
"POINT (20.9692535 52.2120261)",342554942,,fuel
"POINT (21.0150593 52.2366103)",342587246,,telephone
"POINT (21.0095586 52.2344363)",342587248,,telephone
"POINT (21.0094988 52.2342502)",342587251,,telephone
"POINT (21.0089509 52.2354213)",342587253,,telephone
"POINT (21.0122719 52.236052)",342627464,,telephone
"POINT (21.009274 52.2372692)",342627466,,fountain
"POINT (21.0101039 52.2372845)",342627482,Ambasada Włoch,embassy
"POINT (20.995124 52.2243334)",342627485,Klinika Położnictwa i Ginekologii WUM,hospital
"POINT (20.9977548 52.224655)",342627492,,fountain
"POINT (20.9937643 52.2244354)",342627870,,doctors
"POINT (20.9942446 52.2245451)",342627872,,school
"POINT (21.0046704 52.223959)",342627969,,post_office
"POINT (21.0042946 52.2244844)",342627972,,telephone
"POINT (20.6798782 50.9695028)",342776826,,level_crossing
"POINT (19.9435136 50.0913756)",342930824,,pharmacy
"POINT (19.9434123 50.0914948)",342930830,,doctors
"POINT (21.0575238 52.2310132)",343133023,,pharmacy
"POINT (21.0576552 52.2289769)",343133030,,crossing
"POINT (21.0243378 52.2196918)",343137009,,fountain
"POINT (21.0225571 52.2194372)",343137010,,pharmacy
"POINT (21.0197014 52.2196853)",343137011,,telephone
"POINT (21.0245775 52.2201453)",343137012,,telephone
"POINT (21.0257044 52.2191525)",343137016,,telephone
"POINT (21.0252057 52.2190263)",343137018,,crossing
"POINT (21.0254305 52.2191016)",343137021,,crossing
"POINT (17.0013279 51.0893434)",343173238,,crossing
"POINT (17.001483 51.0895737)",343173240,,crossing
"POINT (17.0059097 51.0883106)",343173245,,crossing
"POINT (17.0057788 51.0880585)",343173246,,crossing
"POINT (17.0061158 51.0884318)",343173248,,crossing
"POINT (17.0063025 51.0883858)",343173251,,crossing
"POINT (17.012075 51.0867251)",343173252,,crossing
"POINT (17.0126201 51.0866235)",343173253,,crossing
"POINT (17.0174292 51.0858302)",343173260,,crossing
"POINT (17.0176877 51.0858227)",343173262,,crossing
"POINT (17.0009799 51.0892949)",343173289,,crossing
"POINT (16.9997472 51.0890519)",343173291,,atm
"POINT (16.9997709 51.0890474)",343173292,,post_box
"POINT (19.7339955 50.1210517)",343186710,,level_crossing
"POINT (20.8200792 52.25198)",343222159,,bus_stop
"POINT (21.0255228 52.2198264)",343249376,,crossing
"POINT (21.0223487 52.2197215)",343249386,,crossing
"POINT (21.0222072 52.2198409)",343249388,,crossing
"POINT (21.0220319 52.2197297)",343249390,,crossing
"POINT (21.0252971 52.2220685)",343249439,Pomnik Ignacego Jana Paderewskiego,monument
"POINT (21.0282417 52.2242205)",343260830,,crossing
"POINT (21.0279042 52.2243271)",343260832,,crossing
"POINT (21.0282211 52.2224176)",343260914,,doctors
"POINT (21.0240557 52.2247022)",343260975,,telephone
"POINT (21.024083 52.2228878)",343283271,,crossing
"POINT (21.0240897 52.2237587)",343283273,,crossing
"POINT (21.0243255 52.2239052)",343283275,,crossing
"POINT (21.0240426 52.2240042)",343283276,,crossing
"POINT (21.0238101 52.223866)",343283278,,crossing
"POINT (21.0240341 52.2247983)",343283279,,crossing
"POINT (21.0239415 52.2227646)",343283336,"Pomnik Stefana ""Grota"" Roweckiego",monument
"POINT (21.0245352 52.2220829)",343283417,,crossing
"POINT (21.0238278 52.2202473)",343283543,,crossing
"POINT (21.0238224 52.2237339)",343283544,,telephone
"POINT (21.0243353 52.2235117)",343283546,,telephone
"POINT (21.0206861 52.2234053)",343283547,,telephone
"POINT (21.0209018 52.2234318)",343283549,Przy Pięknej,pharmacy
"POINT (21.0201119 52.2227168)",343283605,,telephone
"POINT (21.0186676 52.2223377)",343283607,,library
"POINT (21.016879 52.2211059)",343288679,,telephone
"POINT (21.019853 52.2196907)",343288700,,crossing
"POINT (21.0199987 52.219793)",343288701,,crossing
"POINT (21.0198743 52.2198975)",343288702,,crossing
"POINT (21.0187785 52.2203283)",343288762,Kaplica Kościoła Metodycznego,place_of_worship
"POINT (21.0232854 52.2181157)",343292162,Mauzoleum Walki i Męczeństwa,monument
"POINT (21.0213075 52.2124338)",343300088,,pharmacy
"POINT (21.0211469 52.21314)",343300089,,crossing
"POINT (21.0214028 52.2130802)",343300090,,crossing
"POINT (21.0210756 52.2134342)",343300091,,crossing
"POINT (21.0217962 52.2140012)",343300092,,crossing
"POINT (21.0218639 52.2139869)",343300093,,crossing
"POINT (21.0215528 52.2141842)",343300094,,pharmacy
"POINT (21.02083 52.2138384)",343300095,,telephone
"POINT (21.0212536 52.2139906)",343300096,,crossing
"POINT (21.0205572 52.2138235)",343300097,,fire_station
"POINT (21.0181403 52.2125576)",343300126,,crossing
"POINT (21.0182763 52.2126937)",343300127,,crossing
"POINT (21.0262535 52.2135419)",343300215,,telephone
"POINT (21.0233604 52.2135348)",343300216,,telephone
"POINT (21.0235117 52.2134527)",343300217,,post_office
"POINT (21.0265828 52.2131072)",343300218,,crossing
"POINT (21.0265059 52.2134539)",343300219,,crossing
"POINT (21.023575 52.2120417)",343300220,,crossing
"POINT (21.0236356 52.212057)",343300221,,crossing
"POINT (21.0227151 52.2137393)",343300237,,pharmacy
"POINT (21.02311 52.2161345)",343300238,,crossing
"POINT (21.0210136 52.2140417)",343300247,,telephone
"POINT (21.0216893 52.2141291)",343300248,,telephone
"POINT (21.0174742 52.2163414)",343300269,,crossing
"POINT (21.0161579 52.2160469)",343300278,Student,pub
"POINT (21.0201378 52.2166503)",343300281,,pharmacy
